시설물명,종류,인접도로명,이격거리(px),상세주소,위도,경도
"효빈 종합운동장","일반건물","운동장로","162","효빈광역시 북구 청능동(입희동)","-25583","22160"
"청엽홈플러스","일반건물","효빈공단로","109","효빈광역시 청엽구 청엽1동(청엽동)","-32341","22163"
"청엽구민공원","일반건물","덕청대로","101","효빈광역시 청엽구 우전1동(우전동)","-32564","22179"
"이현초","일반건물","운동장로","62","효빈광역시 북구 청능동(입희동)","-26562","22183"
"청엽중고등학교","일반건물","악내로","67","효빈광역시 청엽구 청엽5동(청엽동)","-30728","22189"
"덕현3동행정복지센터","일반건물","운동장로","41","효빈광역시 동구 덕현3동(덕현동)","-29217","22199"
"청남초","일반건물","평안명로","30","효빈광역시 북구 청능동(입희동)","-26653","22203"
"청남중고","일반건물","운동장로","83","효빈광역시 북구 청능동(입희동)","-26407","22206"
"사가당아파트 2단지","일반건물","덕청대로","85","효빈광역시 동구 사가당3동(사가당동)","-30354","22210"
"만초중","일반건물","케손로","57","효빈광역시 북구 진희동","-23985","22224"
"쌍엽 푸르지오 2단지","일반건물","칠심로","131","효빈광역시 창전구 쌍엽2동(쌍엽동)","-33603","22225"
"청엽우체국","일반건물","악내로","33","효빈광역시 청엽구 청엽5동(청엽동)","-30828","22227"
"추산초","일반건물","중탄로","129","효빈광역시 북구 청능동(입희동)","-25845","22230"
"결나공원","일반건물","오내로","39","효빈광역시 동구 덕현3동(덕현동)","-29453","22234"
"오내고등학교","일반건물","운동장로","126","효빈광역시 북구 오내1동(오내동)","-27169","22237"
"빈동중고등학교","일반건물","덕청대로","44","효빈광역시 청엽구 청엽1동(청엽동)","-32162","22252"
"빈동고등학교","일반건물","덕청대로","44","효빈광역시 청엽구 청엽1동(청엽동)","-32162","22252"
"3호선 팔조차량기지","일반건물","대도로","274","효빈광역시 창전구 팔조동","-36154","22252"
"오내초등학교","일반건물","세하로","95","효빈광역시 북구 오내1동(오내동)","-27483","22262"
"덕현역아파트1단지","일반건물","오내로","189","효빈광역시 동구 덕현3동(덕현동)","-29706","22269"
"사가당역","지하철역","우택로","2","효빈광역시 동구 사가당3동(사가당동)","-30186","22271"
"효빈남부시외버스터미널역","지하철역","덕청대로","8","효빈광역시 청엽구 우전1동(우전동)","-32817","22279"
"입희아파트","일반건물","고송동서로","50","효빈광역시 북구 진희동(입희동)","-25164","22280"
"오내주공1단지","일반건물","당선로","108","효빈광역시 북구 오내2동(오내동)","-27909","22288"
"세리아아파트","일반건물","고송동서로","170","효빈광역시 북구 진희동(입희동)","-25284","22294"
"천풍공원","일반건물","운동장로","157","효빈광역시 동구 덕현3동(덕현동)","-29073","22301"
"청엽구청역","지하철역","덕청대로","4","효빈광역시 청엽구 청엽6동(청엽동)","-31482","22301"
"덕현주공1단지","일반건물","앵소로","102","효빈광역시 동구 덕현2동(덕현동)","-30049","22303"
"청엽역","지하철역","덕청대로","13","효빈광역시 청엽구 청엽5동(청엽동)","-30690","22309"
"쌍엽 센트럴 시티 아파트","일반건물","구락로","94","효빈광역시 창전구 쌍엽2동(쌍엽동)","-34151","22310"
"쌍엽 세라스 아파트","일반건물","창전로","111","효빈광역시 창전구 쌍엽1동(쌍엽동)","-34340","22320"
"오아중","일반건물","동곡로","162","효빈광역시 창전구 팔조동","-34966","22339"
"진희공원","일반건물","청고로","27","효빈광역시 북구 진희동","-24292","22344"
"효빈남부교육지원청","일반건물","덕청대로","47","효빈광역시 청엽구 청엽6동(청엽동)","-31315","22344"
"쌍엽 푸르지오 1단지","일반건물","구락로","118","효빈광역시 창전구 쌍엽2동(쌍엽동)","-33938","22348"
"쌍엽푸르지오 1단지","일반건물","구락로","118","효빈광역시 창전구 쌍엽2동(쌍엽동)","-33938","22348"
"진희초중학교","일반건물","케손로","61","효빈광역시 북구 진희동","-24495","22350"
"맥도날드 청엽DT","일반건물","덕청대로","63","효빈광역시 청엽구 청엽5동(청엽동)","-30928","22359"
"팔조중","일반건물","구한로","95","효빈광역시 창전구 팔조동","-35644","22369"
"버거킹 남부터미널점","일반건물","덕청대로","96","효빈광역시 청엽구 우전1동(우전동)","-32692","22372"
"남부시외버스터미널","일반건물","덕청대로","98","효빈광역시 청엽구 우전1동(우전동)","-32673","22374"
"전천초","일반건물","뿌리빛로","95","효빈광역시 동구 전천동","-28606","22389"
"KFC 우전점","일반건물","덕청대로","119","효빈광역시 청엽구 우전1동(우전동)","-32802","22391"
"애천초","일반건물","덕청대로","102","효빈광역시 청엽구 청엽1동(청엽동)","-32306","22393"
"입희초","일반건물","고송동서로","66","효빈광역시 북구 진희동(입희동)","-25048","22395"
"왕교초","일반건물","덕청대로","101","효빈광역시 청엽구 청엽1동(청엽동)","-32164","22397"
"오내 장미아파트","일반건물","당선로","79","효빈광역시 북구 오내2동(오내동)","-28104","22399"
"KFC  청엽점","일반건물","청엽로","9","효빈광역시 청엽구 청엽6동(청엽동)","-31552","22399"
"우전1동행정복지센터","일반건물","당찬로","41","효빈광역시 청엽구 우전1동(우전동)","-32965","22400"
"청엽 해링턴 플레이스 아파트","일반건물","덕청대로","105","효빈광역시 청엽구 청엽6동(청엽동)","-31722","22402"
"청엽헤링턴플레이스","일반건물","덕청대로","105","효빈광역시 청엽구 청엽6동(청엽동)","-31722","22402"
"진현초","일반건물","고송동서로","281","효빈광역시 북구 진희동(입희동)","-25395","22415"
"팔조더샵","일반건물","팔삼로","116","효빈광역시 창전구 팔조동","-35336","22430"
"팔조주공","일반건물","대도로","135","효빈광역시 창전구 팔조동","-35744","22444"
"CGV 덕현","일반건물","오내로","118","효빈광역시 동구 덕현3동(덕현동)","-29211","22446"
"쌍엽 호반 베르디움 아파트","일반건물","창전로","106","효빈광역시 창전구 쌍엽1동(쌍엽동)","-34557","22455"
"청엽구청","일반건물","청엽로","176","효빈광역시 청엽구 청엽6동(청엽동)","-31387","22485"
"덕현역아파트2단지","일반건물","효빈역전로","237","효빈광역시 동구 덕현3동(덕현동)","-29620","22488"
"청엽아파트","일반건물","악내로","74","효빈광역시 청엽구 청엽5동(청엽동)","-30864","22495"
"팔조초","일반건물","쌍엽로","105","효빈광역시 창전구 팔조동","-34935","22509"
"청엽 필하우스 아파트","일반건물","덕청대로","229","효빈광역시 청엽구 청엽1동(청엽동)","-32020","22527"
"청엽구보건소","일반건물","청엽로","52","효빈광역시 청엽구 청엽6동(청엽동)","-31561","22580"
"진희더샵 비발디 아파트","일반건물","소진로","85","효빈광역시 북구 진희동","-24396","22600"
"오내1동행정복지센터","일반건물","세하로","224","효빈광역시 북구 오내1동(오내동)","-27365","22606"
"전덕역","지하철역","오내로","56","효빈광역시 동구 덕현5동(덕현동)","-29304","22616"
"사가당4동행정복지센터","일반건물","우택로","188","효빈광역시 동구 사가당4동(사가당동)","-30530","22632"
"쌍엽역","지하철역","우전석로","23","효빈광역시 창전구 쌍엽2동(쌍엽동)","-33600","22648"
"우전아파트","일반건물","당찬로","150","효빈광역시 청엽구 우전1동(우전동)","-33053","22655"
"팔조동행정복지센터","일반건물","쌍엽로","46","효빈광역시 창전구 팔조동","-35427","22657"
"오내주공2단지","일반건물","당선로","152","효빈광역시 북구 오내2동(오내동)","-27890","22661"
"청엽사랑으로 부영 아파트","일반건물","외초로","126","효빈광역시 청엽구 청엽5동(청엽동)","-31134","22668"
"덕현병원","일반건물","뿌리빛로","83","효빈광역시 동구 전천동","-28773","22680"
"덕현 주공 2단지","일반건물","앵소로","186","효빈광역시 동구 덕현2동(덕현동)","-30133","22700"
"메가박스 청엽","일반건물","청엽로","47","효빈광역시 청엽구 청엽6동(청엽동)","-31619","22707"
"쌍엽중고등학교","일반건물","창전로","112","효빈광역시 창전구 쌍엽1동(쌍엽동)","-34562","22729"
"쌍엽고","일반건물","창전로","112","효빈광역시 창전구 쌍엽1동(쌍엽동)","-34562","22729"
"덕현 주공 3단지","일반건물","우택로","80","효빈광역시 동구 사가당4동(사가당동)","-30285","22741"
"쌍엽2동행정복지센터","일반건물","칠심로","42","효빈광역시 창전구 쌍엽2동(쌍엽동)","-33458","22756"
"모리초등학교","일반건물","소진로","48","효빈광역시 북구 진희동","-23778","22764"
"원촌초중학교","일반건물","소진로","62","효빈광역시 북구 진희동","-23952","22777"
"모리초","일반건물","소진로","118","효빈광역시 북구 진희동","-24143","22778"
"청엽시영아파트","일반건물","악내로","74","효빈광역시 청엽구 청엽5동(청엽동)","-30844","22781"
"전천중앙역 스타리아 아파트","일반건물","전천로","198","효빈광역시 동구 전천동","-28328","22785"
"전덕역 아파트","일반건물","효빈역전로","158","효빈광역시 동구 덕현5동(덕현동)","-29507","22786"
"전채공원","일반건물","악내로","162","효빈광역시 동구 사가당4동(사가당동)","-30607","22792"
"버거킹 쌍엽DT점","일반건물","우전석로","28","효빈광역시 창전구 쌍엽2동(쌍엽동)","-33578","22808"
"베라인아파트","일반건물","당찬로","127","효빈광역시 창전구 쌍엽1동(쌍엽동)","-34283","22858"
"청엽 한신더휴 아파트","일반건물","청엽로","261","효빈광역시 청엽구 청엽1동(청엽동)","-31997","22859"
"우전 아쿠아 아파트","일반건물","효빈공단로","133","효빈광역시 청엽구 우전2동(우전동)","-32590","22864"
"사인아파트","일반건물","당찬로","125","효빈광역시 창전구 쌍엽1동(쌍엽동)","-34605","22864"
"진희아파트","일반건물","청고로","84","효빈광역시 북구 진희동","-24347","22876"
"모산초","일반건물","우택로","111","효빈광역시 동구 사가당4동(사가당동)","-30308","22883"
"진희아이파크(2027년 예정)","일반건물","청고로","247","효빈광역시 북구 진희동","-24509","22896"
"장포역","지하철역","효빈로","17","효빈광역시 북구 진희동","-24835","22902"
"전천중앙역","지하철역","오내로","19","효빈광역시 동구 전천동","-28503","22912"
"효빈광역시 상수도사업본부","일반건물","오내로","119","효빈광역시 동구 전천동","-29113","22930"
